UNIX time,value,sumcheck
1613901003,-1,14
1613902137,1,15
1613903290,1,16
1613903734,1,17
1613904247,1,18
1613904594,-1,17
1613904709,-1,16
1613905904,1,17
1613907930,1,18
1613907947,1,19
1613908203,-1,18
1613909279,1,19
1613909615,-1,18
1613910564,1,19
1613910713,1,20
1613910886,1,21
1613910908,1,22
1613911434,1,23
1613911436,1,24
1613911517,-1,23
1613911803,-1,22
1613911829,-1,21
1613912361,-1,20
1613913106,1,21
1613913909,-1,20
1613914701,1,21
1613914967,1,22
1613914981,1,23
1613915038,-1,22
1613915042,1,23
1613915406,-1,22
1613915925,-1,21
1613916059,-1,20
1613916205,-1,19
1613916477,1,20
1613917512,1,21
1613918408,-1,20
1613918412,-1,19
1613918568,-1,18
1613918582,1,19
1613918977,-1,18
1613919062,1,19
1613919137,-1,18
1613919487,-1,17
1613919530,-1,16
1613920015,-1,15
1613921023,1,16
1613922158,1,17
1613922162,1,18
1613922560,-1,17
1613922577,-1,16
1613923005,-1,15
1613923352,-1,14
1613924002,-1,13
1613924672,-1,12
1613924936,1,13
1613925497,1,14
1613925894,-1,13
1613925916,-1,12
1613926161,1,13
1613926243,-1,12
1613927146,-1,11
1613928942,1,12
1613929483,-1,11
1613930104,-1,10
1613930271,1,11
1613931120,1,12
1613931990,-1,11
1613933167,1,12
1613933170,1,13
1613933383,-1,12
1613933390,-1,11
1613935084,-1,10
1613935461,-1,9
1613939399,-1,8
1613939424,1,9
1613940230,-1,8
1613940263,1,9
1613940631,-1,8
1613940668,1,9
1613947075,1,10
1613950582,-1,9
1613952082,-1,8
1613952091,1,9
1613952308,-1,8
1613967108,1,9
1613968924,1,10
1613969060,1,11
1613969089,1,12
1613969286,1,13
1613970146,1,14
1613970354,1,15
1613970442,1,16
1613970823,1,17
1613971336,1,18
1613971466,1,19
1613971625,1,20
1613971677,1,21
1613972634,-1,20
1613972815,1,21
1613973776,1,22
1613973786,1,23
1613974200,1,24
1613974400,1,25
1613974888,1,26
1613975327,1,27
1613975443,1,28
1613975446,1,29
1613975746,1,30
1613975828,-1,29
1613975863,1,30
1613976232,1,31
1613976296,1,32
1613976645,1,33
1613976666,1,34
1613976672,1,35
1613977047,1,36
1613977320,1,37
1613977561,1,38
1613977745,1,39
1613978062,1,40
1613978224,-1,39
1613978238,1,40
1613978248,1,41
1613978553,1,42
1613978621,1,43
1613978823,1,44
1613978955,-1,43
1613979101,1,44
1613979417,-1,43
1613979686,1,44
1613979761,1,45
1613979783,1,46
1613979985,-1,45
1613980317,1,46
1613980320,-1,45
1613980590,1,46
1613980805,1,47
1613980826,1,48
1613981026,1,49
1613981300,1,50
1613981610,-1,49
1613982078,-1,48
1613982359,1,49
1613982844,1,50
1613983466,1,51
1613983820,-1,50
1613984262,1,51
1613984734,1,52
1613984812,1,53
1613984940,1,54
1613985500,-1,53
1613985572,-1,52
1613986116,1,53
1613986149,1,54
1613986342,1,55
1613987201,1,56
1613987267,1,57
1613987436,-1,56
1613987639,1,57
1613988073,1,58
1613988078,1,59
1613988124,-1,58
1613988133,1,59
1613988154,-1,58
1613988161,-1,57
1613988439,1,58
1613989513,-1,57
1613989559,-1,56
1613990744,-1,55
1613990756,1,56
1613990775,-1,55
1613990994,1,56
1613991120,1,57
1613991198,1,58
1613992040,1,59
1613992060,-1,58
1613992217,-1,57
1613992242,1,58
1613992291,-1,57
1613993060,-1,56
1613993283,1,57
1613993347,-1,56
1613993391,-1,55
1613993814,-1,54
1613993825,-1,53
1613994162,-1,52
1613994236,1,53
1613994325,-1,52
1613994378,-1,51
1613994584,-1,50
1613994589,1,51
1613996517,-1,50
1613996761,1,51
1613996874,1,52
1613997467,1,53
1613998014,1,54
1613998081,-1,53
1613998211,-1,52
1613999565,-1,51
1614001509,1,52
1614001588,-1,51
1614001843,1,52
1614002733,1,53
1614002919,-1,52
1614004557,1,53
1614005860,-1,52
1614005865,-1,51
1614006091,-1,50
1614006138,-1,49
1614006413,-1,48
1614006679,1,49
1614006693,1,50
1614006995,1,51
1614007517,-1,50
1614007675,-1,49
1614007724,-1,48
1614007976,-1,47
1614008118,-1,46
1614008685,1,47
1614008692,1,48
1614008967,-1,47
1614009024,-1,46
1614009227,-1,45
1614009368,-1,44
1614009438,-1,43
1614009580,-1,42
1614009700,-1,41
1614009967,-1,40
1614010124,-1,39
1614010157,-1,38
1614010200,-1,37
1614010251,-1,36
1614010276,-1,35
1614010303,1,36
1614010309,1,37
1614010404,-1,36
1614010600,-1,35
1614010602,-1,34
1614010642,1,35
1614010824,-1,34
1614011082,-1,33
1614011094,-1,32
1614011296,-1,31
1614012041,-1,30
1614012113,-1,29
1614012250,-1,28
1614012252,-1,27
1614012382,-1,26
1614012384,1,27
1614012397,1,28
1614012648,-1,27
1614012664,-1,26
1614012679,-1,25
1614012916,-1,24
1614012921,-1,23
1614013017,-1,22
1614013738,-1,21
1614014582,-1,20
1614014971,-1,19
1614015741,-1,18
1614015877,-1,17
1614015891,1,18
1614015891,-1,17
1614015899,1,18
1614015900,1,19
1614016189,-1,18
1614016204,-1,17
1614016230,1,18
1614016703,-1,17
1614016780,-1,16
1614016806,-1,15
1614016949,-1,14
1614018212,-1,13
1614019263,-1,12
1614019479,-1,11
1614019512,1,12
1614019514,1,13
1614019689,-1,12
1614019840,-1,11
1614020188,-1,10
1614023069,1,11
1614023096,-1,10
1614023434,-1,9
1614023435,-1,8
1614023448,1,9
1614024678,1,10
1614024696,1,11
1614024735,-1,10
1614025036,-1,9
1614026483,-1,8
1614026778,-1,7
1614027092,1,8
1614030272,1,9
1614030285,1,10
1614030553,-1,9
1614030560,-1,8
1614034196,-1,7
1614034218,-1,6
1614034225,1,7
1614034246,1,8
1614038621,1,9
1614038644,1,10
1614048952,1,11
1614053485,-1,10
1614053488,-1,9
1614053488,-1,8
1614053513,1,9
1614054475,-1,8
1614054633,1,9
1614055445,1,10
1614055474,1,11
1614056300,1,12
1614056716,1,13
1614056842,1,14
1614057892,1,15
1614058076,1,16
1614058087,1,17
1614058464,1,18
1614058716,1,19
1614059011,1,20
1614059026,1,21
1614059090,-1,20
1614059270,1,21
1614059448,1,22
1614059491,1,23
1614059939,1,24
1614060037,1,25
1614060049,1,26
1614060091,1,27
1614060095,1,28
1614060096,1,29
1614060164,1,30
1614060497,1,31
1614060659,1,32
1614060716,1,33
1614061005,1,34
1614061250,1,35
1614061445,-1,34
1614061447,-1,33
1614061677,1,34
1614061758,1,35
1614061808,1,36
1614062068,1,37
1614062181,1,38
1614062230,1,39
1614062329,1,40
1614062420,1,41
1614062784,1,42
1614062848,-1,41
1614062871,1,42
1614062922,1,43
1614063045,1,44
1614063210,1,45
1614063255,1,46
1614063266,1,47
1614063986,1,48
1614064052,1,49
1614064263,1,50
1614064362,1,51
1614064593,-1,50
1614064600,1,51
1614064612,-1,50
1614064634,-1,49
1614064660,1,50
1614064702,1,51
1614065037,1,52
1614065038,1,53
1614065117,1,54
1614065504,1,55
1614065589,1,56
1614065966,1,57
1614066004,1,58
1614066309,1,59
1614066918,-1,58
1614067345,1,59
1614067855,-1,58
1614068153,1,59
1614068694,1,60
1614069011,-1,59
1614069663,1,60
1614069834,1,61
1614069956,1,62
1614070096,1,63
1614070197,-1,62
1614070368,1,63
1614070676,1,64
1614070921,-1,63
1614071406,-1,62
1614071439,1,63
1614071574,-1,62
1614071857,-1,61
1614072543,-1,60
1614072741,1,61
1614073339,1,62
1614073495,1,63
1614073506,1,64
1614073566,-1,63
1614073630,1,64
1614073783,-1,63
1614074241,1,64
1614074402,-1,63
1614074811,-1,62
1614074875,1,63
1614075201,-1,62
1614075590,-1,61
1614075836,1,62
1614075903,-1,61
1614076328,-1,60
1614076627,1,61
1614076665,-1,60
1614076779,-1,59
1614077079,1,60
1614077309,-1,59
1614077463,-1,58
1614077905,1,59
1614077945,1,60
1614078317,-1,59
1614078639,1,60
1614078837,-1,59
1614078855,1,60
1614078987,-1,59
1614078990,-1,58
1614079499,-1,57
1614079645,1,58
1614079684,1,59
1614079821,-1,58
1614082972,-1,57
1614082997,-1,56
1614083036,-1,55
1614083046,-1,54
1614083109,-1,53
1614083138,-1,52
1614083174,-1,51
1614083259,-1,50
1614083288,-1,49
1614083309,-1,48
1614083323,-1,47
1614083338,-1,46
1614083372,-1,45
1614083388,-1,44
1614083423,-1,43
1614083439,-1,42
1614083452,-1,41
1614083894,-1,40
1614084060,-1,39
1614084145,-1,38
1614084173,-1,37
1614084189,1,38
1614084207,1,39
1614084211,1,40
1614084212,1,41
1614084496,-1,40
1614084529,-1,39
1614084554,-1,38
1614084555,-1,37
1614084555,-1,36
1614084562,-1,35
1614084571,-1,34
1614084573,-1,33
1614084583,-1,32
1614084589,1,33
1614084590,1,34
1614084595,-1,33
1614084622,-1,32
1614084640,-1,31
1614084655,-1,30
1614084668,-1,29
1614084678,-1,28
1614084691,-1,27
1614084706,-1,26
1614084717,-1,25
1614084739,-1,24
1614084751,-1,23
1614084868,-1,22
1614084882,-1,21
1614084893,-1,20
1614084905,-1,19
1614084917,-1,18
1614084934,-1,17
1614084945,-1,16
1614084956,-1,15
1614085174,-1,14
1614085258,-1,13
1614085268,-1,12
1614085277,-1,11
1614085287,-1,10
1614085294,-1,9
1614085312,-1,8
1614085324,-1,7
1614085332,-1,6
1614085344,-1,5
1614085352,-1,4
1614085360,-1,3
1614085488,1,4
1614085924,1,5
1614087780,-1,4
1614087781,-1,3
1614087803,1,4
1614087828,1,5
1614087832,1,6
1614088160,-1,5
1614088169,-1,4
1614088182,-1,3
1614088360,1,4
1614088920,1,5
1614090148,1,6
1614090237,1,7
1614090529,1,8
1614090630,1,9
1614090737,1,10
1614090752,-1,9
1614090917,1,10
1614090922,1,11
1614090936,-1,10
1614093002,1,11
1614093020,1,12
1614093021,1,13
1614093179,-1,12
1614093281,-1,11
1614093340,1,12
1614093469,-1,11
1614093475,-1,10
1614093499,1,11
1614093634,1,12
1614093837,1,13
1614095105,1,14
1614095158,-1,13
1614095483,1,14
1614095926,1,15
1614095935,1,16
1614095968,1,17
1614096148,1,18
1614096210,1,19
1614096644,-1,18
1614096735,1,19
1614096802,1,20
1614096841,1,21
1614096841,1,22
1614096871,-1,21
1614096871,1,22
1614097027,-1,21
1614097036,1,22
1614097122,1,23
1614097262,1,24
1614097320,-1,23
1614097346,1,24
1614097489,1,25
1614097580,1,26
1614097726,1,27
1614097989,1,28
1614098574,1,29
1614098653,1,30
1614098654,1,31
1614098655,1,32
1614098665,1,33
1614098679,1,34
1614098681,1,35
1614098898,1,36
1614098931,1,37
1614098967,-1,36
1614098970,-1,35
1614098981,-1,34
1614098987,-1,33
1614098990,-1,32
1614098998,1,33
1614099000,1,34
1614099001,-1,33
1614099009,1,34
1614099053,1,35
1614099415,1,36
1614099470,1,37
1614099485,1,38
1614099499,1,39
1614099578,1,40
1614099733,1,41
1614100263,1,42
1614100381,1,43
1614100480,1,44
1614100758,1,45
1614101171,1,46
1614101271,1,47
1614102079,1,48
1614102187,-1,47
1614102208,1,48
1614102223,1,49
1614102224,1,50
1614102242,1,51
1614102422,-1,50
1614102562,-1,49
1614102573,-1,48
1614102579,-1,47
1614102623,-1,46
1614102805,1,47
1614103546,1,48
1614104309,1,49
1614104312,1,50
1614105688,1,51
1614105855,1,52
1614106636,1,53
1614106697,1,54
1614107468,1,55
1614107840,-1,54
1614107893,1,55
1614108484,1,56
1614109271,1,57
1614109584,1,58
1614110268,-1,57
1614111052,1,58
1614111633,-1,57
1614113161,1,58
1614113162,1,59
1614113163,1,60
1614113165,1,61
1614113390,-1,60
1614113393,-1,59
1614113399,-1,58
1614113419,-1,57
1614113446,-1,56
1614116710,1,57
1614116711,1,58
1614116713,1,59
1614116729,1,60
1614116992,-1,59
1614117003,-1,58
1614117006,-1,57
1614120592,-1,56
1614125422,1,57
1614125453,1,58
1614125466,1,59
1614125470,1,60
1614128519,-1,59
1614139875,-1,58
1614139880,-1,57
1614139881,-1,56
1614139892,1,57
1614139900,1,58
1614140649,-1,57
1614140684,1,58
1614140689,1,59
1614140695,1,60
1614141036,-1,59
1614141152,-1,58
1614141154,-1,57
1614141156,-1,56
1614142193,-1,55
1614142728,1,56
1614142961,1,57
1614143578,-1,56
1614145399,1,57
1614145405,1,58
1614145423,1,59
1614145425,1,60
1614145773,-1,59
1614145778,-1,58
1614145780,-1,57
1614145792,1,58
1614145796,-1,57
1614146296,1,58
1614146429,-1,57
1614146789,1,58
1614147074,1,59
1614147352,1,60
1614149033,-1,59
1614149035,1,60
1614149050,1,61
1614149112,-1,60
1614149176,-1,59
1614149377,-1,58
1614149386,1,59
1614149527,1,60
1614149621,1,61
1614149793,-1,60
1614150114,1,61
1614150118,1,62
1614150120,1,63
1614150127,1,64
1614150318,1,65
1614150568,1,66
1614150669,1,67
1614150701,1,68
1614150994,-1,67
1614150996,-1,66
1614152673,1,67
1614152737,-1,66
1614152967,-1,65
1614154011,1,66
1614154798,1,67
1614155139,-1,66
1614156384,1,67
1614156393,1,68
1614156396,-1,67
1614156626,-1,66
1614156646,1,67
1614157157,-1,66
1614158102,-1,65
1614158183,-1,64
1614158301,1,65
1614158465,1,66
1614158518,-1,65
1614159323,-1,64
1614159631,1,65
1614159834,1,66
1614159838,1,67
1614159844,1,68
1614159923,-1,67
1614160164,-1,66
1614160176,-1,65
1614160203,-1,64
1614161811,1,65
1614163086,-1,64
1614163417,-1,63
1614163475,1,64
1614163652,-1,63
1614163671,-1,62
1614164097,1,63
1614164598,1,64
1614164783,-1,63
1614165024,1,64
1614165054,1,65
1614165055,1,66
1614165187,-1,65
1614165255,-1,64
1614165403,-1,63
1614165420,-1,62
1614165444,-1,61
1614165765,1,62
1614165817,-1,61
1614166373,1,62
1614167216,-1,61
1614168285,1,62
1614168719,-1,61
1614168939,-1,60
1614169035,1,61
1614169199,1,62
1614169240,1,63
1614170591,1,64
1614170600,1,65
1614170777,1,66
1614170987,-1,65
1614170991,1,66
1614171004,-1,65
1614171175,-1,64
1614171703,-1,63
1614172292,1,64
1614172439,-1,63
1614172504,-1,62
1614172689,-1,61
1614172994,-1,60
1614173074,-1,59
1614173200,1,60
1614174280,1,61
1614174309,1,62
1614174608,-1,61
1614174617,-1,60
1614174664,1,61
1614175435,1,62
1614176461,1,63
1614176709,-1,62
1614176742,-1,61
1614176917,-1,60
1614177394,1,61
1614177863,1,62
1614178193,-1,61
1614179458,-1,60
1614180632,-1,59
1614180722,-1,58
1614180954,-1,57
1614181032,-1,56
1614181033,-1,55
1614181448,1,56
1614181529,-1,55
1614181795,-1,54
1614181823,1,55
1614182097,-1,54
1614182457,1,55
1614182889,-1,54
1614183063,1,55
1614183105,-1,54
1614183411,-1,53
1614183451,-1,52
1614183991,1,53
1614185006,1,54
1614185376,-1,53
1614185459,1,54
1614186292,1,55
1614186543,1,56
1614186592,-1,55
1614186773,-1,54
1614187281,-1,53
1614187537,-1,52
1614187579,-1,51
1614188537,1,52
1614188725,1,53
1614188738,1,54
1614188744,1,55
1614188756,1,56
1614188890,-1,55
1614188965,1,56
1614188980,-1,55
1614188983,-1,54
1614188995,-1,53
1614189007,-1,52
1614189552,1,53
1614189855,-1,52
1614190179,-1,51
1614190206,-1,50
1614190263,1,51
1614190396,-1,50
1614191852,-1,49
1614194309,1,50
1614194405,-1,49
1614195130,1,50
1614195784,-1,49
1614196195,1,50
1614196894,1,51
1614197298,-1,50
1614198897,-1,49
1614203084,1,50
1614203101,1,51
1614203115,1,52
1614203389,-1,51
1614203395,-1,50
1614203397,-1,49
1614203417,-1,48
1614206718,1,49
1614206903,-1,48
1614206928,1,49
1614207069,-1,48
1614211144,-1,47
1614211148,1,48
1614211149,1,49
1614211159,1,50
1614211187,1,51
1614211195,1,52
1614211204,-1,51
1614211204,1,52
1614211208,1,53
1614211215,-1,52
1614226286,-1,51
1614226289,-1,50
1614226291,-1,49
1614226292,-1,48
1614226298,1,49
1614226301,-1,48
1614227443,1,49
1614227811,-1,48
1614228320,-1,47
1614228550,-1,46
1614229331,1,47
1614229876,1,48
1614229970,1,49
1614230103,-1,48
1614230127,-1,47
1614230180,-1,46
1614230181,-1,45
1614230190,-1,44
1614230197,-1,43
1614230199,-1,42
1614230205,-1,41
1614230496,-1,40
1614230759,1,41
1614230845,1,42
1614231645,1,43
1614231768,1,44
1614232467,1,45
1614232710,1,46
1614233502,1,47
1614233645,1,48
1614233741,1,49
1614234360,1,50
1614234591,1,51
1614234605,1,52
1614234608,-1,51
1614234781,1,52
1614234806,1,53
1614235511,-1,52
1614235758,-1,51
1614235975,1,52
1614236032,1,53
1614236226,1,54
1614236448,1,55
1614236569,1,56
1614236628,-1,55
1614236873,1,56
1614237002,1,57
1614237148,1,58
1614238022,1,59
1614238264,1,60
1614238274,-1,59
1614238336,-1,58
1614238391,-1,57
1614238392,1,58
1614238418,1,59
1614238474,-1,58
1614238516,-1,57
1614238590,1,58
1614238632,-1,57
1614238766,-1,56
1614238789,-1,55
1614238812,1,56
1614238828,-1,55
1614238891,-1,54
1614238893,-1,53
1614238896,-1,52
1614238950,-1,51
1614238992,-1,50
1614238996,-1,49
1614238999,-1,48
1614239014,1,49
1614239020,-1,48
1614239040,1,49
1614239107,1,50
1614239132,-1,49
1614239153,-1,48
1614239208,1,49
1614239211,1,50
1614239238,-1,49
1614239927,1,50
1614240031,1,51
1614240054,1,52
1614240371,1,53
1614241057,1,54
1614242572,-1,53
1614242597,1,54
1614242620,1,55
1614242770,-1,54
1614242806,1,55
1614243259,1,56
1614244228,-1,55
1614244399,1,56
1614244542,1,57
1614244690,1,58
1614245166,-1,57
1614245202,-1,56
1614245466,1,57
1614246092,1,58
1614246093,1,59
1614246163,1,60
1614246295,1,61
1614246366,-1,60
1614248004,-1,59
1614248093,-1,58
1614248634,-1,57
1614248904,1,58
1614249208,1,59
1614249413,-1,58
1614249742,1,59
1614249773,1,60
1614249912,-1,59
1614250054,-1,58
1614250103,1,59
1614250155,-1,58
1614250196,1,59
1614250242,-1,58
1614250308,1,59
1614250410,-1,58
1614250624,1,59
1614250743,-1,58
1614250804,-1,57
1614251210,-1,56
1614251328,1,57
1614251332,1,58
1614251337,1,59
1614251459,1,60
1614251469,1,61
1614251472,1,62
1614251557,-1,61
1614251872,-1,60
1614251916,-1,59
1614252689,1,60
1614252952,1,61
1614253113,-1,60
1614253389,-1,59
1614253461,-1,58
1614253469,-1,57
1614253471,-1,56
1614253852,1,57
1614254102,1,58
1614254287,-1,57
1614254898,-1,56
1614255799,-1,55
1614255881,1,56
1614255926,-1,55
1614256910,1,56
1614256976,-1,55
1614257367,1,56
1614257393,1,57
1614257430,1,58
1614257634,-1,57
1614257773,-1,56
1614257898,-1,55
1614258552,-1,54
1614258798,-1,53
1614259359,1,54
1614259421,1,55
1614259641,1,56
1614259697,-1,55
1614259889,1,56
1614259937,1,57
1614259955,-1,56
1614260163,1,57
1614260577,1,58
1614260623,-1,57
1614260685,-1,56
1614260690,-1,55
1614260921,1,56
1614261059,-1,55
1614261070,1,56
1614261471,-1,55
1614261512,1,56
1614261629,-1,55
1614263547,1,56
1614264182,1,57
1614264196,-1,56
1614264573,-1,55
1614264574,-1,54
1614264593,1,55
1614264982,1,56
1614265065,-1,55
1614265669,-1,54
1614265834,1,55
1614265918,-1,54
1614266029,-1,53
1614266043,1,54
1614266187,-1,53
1614266575,-1,52
1614266686,-1,51
1614266712,-1,50
1614266966,1,51
1614267270,1,52
1614267275,1,53
1614267364,-1,52
1614267741,-1,51
1614267875,-1,50
1614267946,1,51
1614268184,-1,50
1614268207,-1,49
1614268529,-1,48
1614268575,-1,47
1614268705,-1,46
1614268855,-1,45
1614269183,1,46
1614269253,-1,45
1614269260,1,46
1614269278,-1,45
1614269471,-1,44
1614269481,1,45
1614269489,1,46
1614269495,1,47
1614269562,-1,46
1614269608,-1,45
1614269727,-1,44
1614269795,-1,43
1614269795,-1,42
1614269811,-1,41
1614269814,-1,40
1614269818,-1,39
1614269846,-1,38
1614269936,1,39
1614270309,-1,38
1614270312,-1,37
1614270325,-1,36
1614270366,-1,35
1614270458,-1,34
1614270524,-1,33
1614270565,-1,32
1614270944,-1,31
1614271051,1,32
1614271058,-1,31
1614271095,-1,30
1614271139,-1,29
1614271144,-1,28
1614271170,1,29
1614271252,-1,28
1614271451,1,29
1614271458,1,30
1614271476,-1,29
1614271523,-1,28
1614271628,-1,27
1614271713,-1,26
1614271819,-1,25
1614272312,-1,24
1614272343,-1,23
1614272394,-1,22
1614272459,1,23
1614273192,-1,22
1614273249,1,23
1614273258,-1,22
1614273845,-1,21
1614273930,-1,20
1614273953,-1,19
1614274012,1,20
1614274530,1,21
1614274999,1,22
1614275316,-1,21
1614275391,-1,20
1614275527,1,21
1614275625,-1,20
1614275816,-1,19
1614276339,-1,18
1614276570,-1,17
1614276674,-1,16
1614276795,-1,15
1614277711,1,16
1614277898,-1,15
1614278270,1,16
1614278307,-1,15
1614278508,-1,14
1614278653,1,15
1614278671,1,16
1614278851,-1,15
